age,weight(kg),calories_to_maintain_weight,Label
11,35.97870255843077,1452.0648,0
12,33.73364732757283,1722.9225,2
12,35.885788784426886,1794.987,3
12,35.92817531283795,1546.4215000000002,0
12,41.43769901452925,1848.6165,16
10,34.80821870512126,1767.882,3
13,45.79123451219384,2043.432,17
12,42.21384380129377,2151.3636,5
12,37.66103220740424,1442.7288,14
11,43.80765763363986,1544.076,0
11,43.62525797742312,1673.0220000000002,2
10,37.19317341580782,1508.0148000000002,0
10,32.75059187523124,1542.5696000000005,0
11,34.667528652274775,2236.5926,5
10,34.98162854237699,1506.8304,0
12,34.99363585288956,1579.4831,1
13,39.578189301978576,1850.289,4
12,32.54952743213169,2193.6526,5
12,42.97948936193528,2172.0458,18
12,33.13556280183855,1494.1186,0
13,33.0621965041994,2235.9409,5
10,37.21205576184987,1477.554,0
12,40.55179206144206,2462.8199,7
11,36.95612469025914,1429.8204,14
11,35.822353074418224,1793.34,3
12,37.89542655558311,1498.9404,0
13,36.57126931155953,1796.556,3
11,38.94741410160308,1471.8444,0
13,39.71501361928405,2407.2905,6
10,32.67544547247581,1727.97,2
11,42.85032439420726,1742.6838000000002,2
13,40.68917617280196,1682.4717,2
11,43.541304064863816,2414.6929,19
11,44.84306626928141,2206.7972,18
12,34.27938359342295,1560.4264,1
10,45.25673557308246,1569.7716,15
11,33.18251058949276,1741.158,2
11,36.881653946492094,1913.7915000000005,4
11,37.44699721725392,1597.9184,1
11,39.06153027468815,1585.5333,15
11,44.698134778424354,1783.8873,16
11,39.337175806959415,1586.4849000000002,15
13,36.722451191352974,1464.678,0
10,43.90314127288273,2411.0449,19
12,44.11557448284336,2151.1800000000003,18
12,43.33447875783653,1599.7128,15
12,45.79174710328866,1969.689,17
10,34.934928343609855,1545.6675,0
12,38.6540867115629,1811.823,16
10,43.54830567911834,1762.2774,16
11,44.56441903897745,1766.4777,16
10,44.53605846933953,1588.926,15
11,39.0613942236892,1617.1428,1
13,44.5728070288921,2554.0085,20
12,39.13365352066712,1819.5135,16
10,36.36052745458347,1810.272,3
12,32.13238435313007,1949.6501,4
11,42.13405769872974,2436.313,19
12,43.90335160019128,2443.9282,6
11,38.69243587787038,2184.4456,5
12,44.75005567215477,2447.2703,19
12,45.48037702947432,2164.4179,18
11,35.066154683910284,2378.8532,6
11,39.07576613302893,1861.989,4
10,45.37948239409377,2440.3904,19
13,44.25652692064922,1751.8826,16
12,37.46806640793314,1460.688,0
10,34.971789629055365,1450.5731999999998,0
13,44.773201600434746,1932.834,4
11,42.44549541529911,1531.2587999999998,0
12,35.00948660576911,1525.1639,0
11,45.64940244470963,2357.7895,19
11,34.74430269485268,2214.9459,5
12,43.390004501355136,1631.6456,15
13,38.67143022559942,1456.2948,0
12,33.57850189236166,1524.0432999999998,0
13,39.650319476664656,1481.1372,0
11,44.66135229776938,1552.8156,15
11,40.17238287563136,1584.1428,1
11,42.53988545236824,1911.993,4
12,41.90190119529138,1887.774,4
12,33.20987363443683,2242.9709,5
13,35.79568919759561,1538.42,0
13,40.70319101866679,2350.5166,6
13,37.57408000824629,1600.8928,1
11,35.854004753362254,1568.1094,1
11,44.20136108677425,2454.3212,7
11,37.725633746221526,1585.8440000000005,15
12,34.32759878936614,1574.8603,1
13,40.90603720687346,1550.1491999999998,1
11,39.31394612866901,1844.7165,16
10,35.15834963649426,1886.8245,4
11,32.296680286634,1526.3339,0
10,36.44180840327476,1565.1051,1
10,32.39443188466588,1533.5489,0
13,40.22540255580747,1613.0699000000002,1
10,42.00795090884127,1649.1267,1
10,38.23507045239356,1843.9065,3
11,36.64083845785871,1471.1544,0
11,40.40862066540293,1717.4599,2
11,45.14525841756228,1789.5436,16
12,37.537403791651066,1661.023,2
12,40.52094694237383,1535.8128,0
12,38.50085715214159,2437.2668,6
10,41.82687043660762,1758.8194,3
11,34.01723503470524,1771.4685,3
13,42.17832479562884,2194.6099,18
11,39.62419425997143,1847.3475,16
11,40.09206616681915,2461.374,7
12,32.34362430202051,1556.7825000000005,1
13,33.76164778058952,1525.8854,0
11,33.51676704480328,2243.1875,5
12,32.6574100650516,1738.935,2
11,32.26789883585301,1517.9242000000002,0
11,35.007968729480766,1527.5819,0
10,37.49023367186838,1478.3376,0
11,39.85297618025648,1917.237,4
12,37.29871438355463,1572.9934999999998,1
13,39.5399964809898,1606.8624,1
11,38.604172294835294,1691.1245,2
12,37.28509357888092,1573.9113,1
10,42.71765236408682,2213.179,18
12,36.42045309229745,1801.491,3
12,36.32773821473814,1897.8195,4
12,40.24473865612679,1534.95,0
11,43.16337564460778,2155.3348,18
12,43.910472697377855,2556.3892,20
12,42.740609431333695,2422.3727,6
13,39.45580977902511,2185.4996,5
10,44.61045743846215,2420.98,19
11,41.97674334161802,1905.5385,4
12,33.22219792911216,1479.0191000000002,0
13,36.21396542170848,1541.0824000000002,0
12,33.77061719465576,1739.019,2
10,43.3490325432253,1977.7995,17
13,42.46630529608457,2389.6262,19
13,36.92824140330526,1497.78,0
11,37.61750975257434,1508.5116,0
11,35.61471009379351,1526.3482,0
13,40.97055451096056,1837.0125,16
13,37.30030895587444,1788.0645,16
11,36.71872483624999,1575.1424,1
13,40.950037684807626,1687.0269,2
11,40.95317609955266,2375.9215,6
11,33.09754475636369,1529.0548,0
11,39.255443114093374,2372.3951,19
11,38.96762734740245,1582.0597,15
11,32.24352267790128,1760.1525,3
10,32.08321053542406,1759.1355,3
11,45.772312786105694,2042.163,17
11,37.264838100816846,1616.0261,1
11,44.424015778309766,2049.579,17
11,37.03612310622476,2411.2672,6
10,34.73279159002828,1565.6589,1
12,33.793285567814294,1944.6249,4
11,35.199164655884296,1754.6910000000005,3
10,39.51256552947687,2476.9046,7
13,37.50172621303456,1875.828,4
11,44.19500913459349,2175.7416,18
12,42.30093271730728,2206.4368,18
12,39.51501385275325,2427.1892000000003,6
12,38.3965297978468,1664.0663,2
11,37.87530453674735,1453.1436,0
11,33.32289380253679,1501.9667,0
12,39.254534344074045,1822.6755,16
13,38.31251707834004,1439.5692,14
12,39.45557468449283,2412.3996,6
10,39.12998235476774,1531.2252,0
12,36.25242359905665,1451.2884,0
12,32.39455177260714,1459.172,0
12,43.10157515342917,2375.4921,19
12,40.75628950993264,1587.4944,1
11,35.087805530507495,2217.8282,5
11,39.05588536576549,2488.3046,7
11,44.43515394166445,2191.8644,18
10,39.63212645189355,2480.1935,7
12,39.65369336461684,1579.7847000000002,15
12,35.72286920211255,1493.2812,0
12,40.996531228788136,1846.0935,16
10,32.627851284492856,1484.4089,0
13,37.70047431769543,1498.5792,0
12,42.58918222594893,1654.8415,2
11,35.34975718164396,1565.2364,1
10,35.3367906055805,1897.614,4
13,35.10662516345426,1786.743,3
12,32.75572607308778,1753.6275,3
11,41.95779912010652,1585.4784,1
12,33.18244072612936,1479.0204,0
12,37.25663083256061,1816.788,3
13,31.99527372336376,2198.5071,5
10,43.77246498425415,2436.218,19
10,43.14537909285612,2389.3297999999995,19
11,33.6540530527906,1769.4195,3
12,37.23644413769812,1625.9451,1
11,32.85411592899468,1827.7305,3
12,39.74414233513624,2352.3349,6
11,40.656294063807024,2369.7085,19
11,36.26399580163067,1551.5136,1
12,41.41029150676408,2396.0102,6
11,39.71336500109896,2454.8494,7
11,34.89545803619405,1534.0871,0
11,41.88282132421332,2398.7348,6
12,32.8829301877421,2159.1885,5
12,32.48594576674169,2229.8818,5
11,33.63211287463409,1527.5988,0
13,39.141763674855554,1465.9308,0
10,39.47379708051723,2371.4185,19
12,38.1450149083271,1469.8056,0
11,37.79566706793657,1479.4284,0
11,38.892438878093,1934.346,4
12,39.89807439139569,1481.5415999999998,0
12,45.297290719460335,2235.9607,18
13,35.54499891759983,2246.142,5
13,37.08126654829841,1640.0735000000002,1
13,32.59872011845505,1521.8489000000002,0
11,41.44247143280073,1623.8066,15
12,36.58610930114615,1821.2595,3
11,41.19793396671423,2487.651,7
10,36.322981326448286,1494.1667999999995,0
13,39.84622832037075,1590.2861,15
12,43.11210465528127,2384.8686,19
11,33.410896055016416,2241.563,5
11,42.25804457361781,1752.0568000000003,3
10,45.18320064029727,1993.533,17
11,41.99844874332321,2365.7242,19
12,43.78514712136949,2393.9012,19
12,44.35970672269557,2008.713,17
12,42.40643557310334,2242.6349,18
11,42.47526558896527,2163.1361,5
11,43.25274420193855,1624.8768,1
11,45.45370601272246,2221.0534,18
12,38.967632884478185,1554.6216,1
10,40.229949275863376,2354.0981,19
12,42.57610192211469,2234.8268,18
12,32.42192362401202,1501.7600000000002,0
11,43.96857411680028,1550.1792,1
13,40.73450445591785,2353.1538,6
11,35.91748799461559,2375.1957,6
12,42.0461663312675,1612.6149,15
11,35.63609296657557,1457.4096,0
10,42.68108425821614,1612.1028,1
10,38.84880085921037,2446.2405,6
12,42.36563094114057,1729.2808,2
11,34.48116715125891,1537.1226,0
10,34.98759767615513,1773.594,3
13,38.2842611523093,1814.8515,3
12,33.65461881170002,1533.8167,0
10,42.129241005038494,2403.1789,19
11,43.93424109126491,2576.8883,20
12,39.49937609143019,1594.4474,1
12,34.32307430837481,2230.277,5
10,42.710586055537775,1763.0522,3
13,42.04344428997517,2373.0867,19
13,36.81784652700864,2011.1408,17
12,45.69307695919602,2185.5506,18
11,39.209782836498896,1601.7339000000002,15
12,38.68118153775165,1673.0090000000002,2
12,34.2379209763019,1459.968,0
12,44.80280181596537,2187.2931,18
12,32.92100278629724,2207.5473,5
11,33.94405907448984,2207.933,5
13,32.08317234068424,2168.3332,5
13,41.06054238976888,1598.4384,15
11,35.6548880754369,1795.857,3
13,40.02113431463757,1844.3805,16
10,35.822947929107286,1610.5245,1
13,43.04818756156394,1902.5835,4
11,32.00468405645468,2235.1999,5
12,40.690366025420445,2358.0995,19
12,37.39022182056953,1603.6007,1
11,44.24686981892785,2189.5133,18
12,45.22717186816649,1953.4995,17
13,40.993118112473866,2365.2036,6
12,41.72967652068876,2409.884,19
13,42.10520481108992,2354.2501,19
11,31.95817718569249,1784.007,3
12,41.48297144423592,2363.6703,19
13,44.76968403891696,2439.7672,19
12,40.45934360138556,1561.488,1
13,39.94697581681471,1639.3728,1
11,41.24496294152106,2190.467,18
11,41.50548905742342,2160.1458,18
12,44.99669307146517,2432.8607,19
10,44.9576702501348,2200.2318,18
11,41.72136150200352,2383.9167,19
11,35.36591227838903,1502.856,0
11,42.33167482375023,2389.934,19
12,44.50719404171267,2164.3465,18
11,33.912854574255,1455.5579999999998,0
12,41.49326416414295,1614.6545999999998,15
11,40.40947710200893,1542.1248,0
12,33.17690117449954,1581.3746,1
13,33.10915810716665,1754.0234999999998,3
11,40.23844376355948,1579.5768,1
10,34.29015234872363,1797.072,3
11,44.29340569962184,1594.956,15
13,43.685532347391245,2441.9066,19
10,35.36893272129698,1581.1991,1
11,38.69893029323602,1831.449,3
11,34.689192677817985,2248.327,5
11,38.03181920922216,2192.7637,5
13,35.9303992206384,1862.8545,4
11,34.512767358132834,1544.4871,0
11,41.60808657995503,2497.968,7
11,44.95116973549954,1690.8931,2
10,38.59984513969043,1646.7659,1
13,38.94516868800783,1567.2358000000002,15
12,34.091905156292604,1544.9174,0
12,43.4971087273087,1665.1336,2
12,35.076815510082604,2244.6638,5
12,41.79037735633612,1606.5478,15
10,33.17317835268155,1763.5770000000002,3
12,36.931892124386486,1798.491,3
12,37.83372169344447,1797.5265000000002,16
11,42.32097664976159,1745.8896,2
11,44.7796252863002,2415.9526,19
13,44.16140797353474,2165.5195,18
10,38.92258057785579,2160.581,5
13,33.07575898218958,1525.3355,0
13,44.128952746093326,1954.1205,17
12,42.504294480834574,1520.2895999999998,0
12,36.33835874080186,1600.7758,1
10,45.54194099001632,1570.1256,15
12,38.1295637282868,1598.9545,1
13,38.65781753576015,2183.7146,5
11,45.7443160310638,2561.6826,20
11,41.00321671365836,2397.1844,6
12,34.13902190765047,1540.3648,0
10,35.449270750926026,1456.1148,0
11,35.77001352935611,1551.3433,1
11,41.58825319322879,1887.918,4
11,40.08308163677121,1937.9805,4
10,44.75038948198653,1962.387,17
11,37.912792483540215,1549.404,0
12,36.618491212878325,2156.0539,5
11,45.49049156610832,1559.0015999999998,15
11,38.05439193768284,1852.203,4
12,34.96497171858597,1484.16,0
12,45.00595812252055,2423.4082,19
12,44.75655990537548,1621.2948,15
13,44.147407745554105,2382.068,19
12,40.24413689550487,1623.336,1
12,38.074017561413605,1658.1084,2
11,40.51015179000613,1626.9266,1
10,37.58545524797989,1596.6665,1
12,33.995601814868074,1524.5060999999998,0
12,33.51688201563287,1935.3293,4
13,44.11343222383386,1923.6735,4
12,42.292647330352736,1649.2164,15
10,37.53738601191281,1595.1338,1
10,35.359977290851965,1454.9388,0
13,32.570445294656714,1756.5359999999998,3
12,32.875591912262074,2237.6584999999995,5
10,36.94750766985505,1593.2189000000003,1
13,33.35599557732852,1747.668,2
12,35.21715141442211,1530.4562,0
12,34.408664667596774,1544.92,0
10,35.933241675978095,2419.9122,6
11,45.59688474241853,2359.5847,19
10,40.61932822569287,2432.2242,19
12,42.77981440181252,1639.6848000000002,15
10,41.85242563304058,2165.3546,5
13,42.892810379144365,1625.9126,15
11,38.38894988459689,1471.2348,0
10,43.55173639440648,2177.6167,18
13,35.463221120983974,2223.342,5
13,42.40350405914883,1725.5459,2
11,38.73254749208257,1817.739,16
10,41.70283054777588,2408.0866,19
12,44.45168685829847,1618.8864,15
12,45.44451140309893,2195.2168,18
11,45.32892912807546,1633.1892,15
11,32.96501090745382,2223.8417,5
11,33.232317286710135,1774.3395,3
10,35.13197426702935,1510.9272,0
10,44.884510156257264,2567.1527,20
12,44.47306640309613,2019.4725,17
11,38.02792317897044,2048.2569,17
12,34.826192684362866,2241.4756,5
11,38.07371764520148,1938.102,4
10,33.20297243372025,1745.8004999999998,2
12,33.1203872210322,1573.0468,1
12,39.84986014340473,2364.8844,19
12,42.26465669558952,2400.574,6
11,39.17978757596496,1582.9788,15
12,35.39319380473546,1760.742,3
11,32.06981008016852,1818.198,3
11,41.95511923573992,2243.4781,5
12,42.22503202422175,1645.9677,1
13,37.58434787799778,2382.0319,6
12,35.71594661865891,1562.5857,1
11,37.13707121117284,1576.3514,1
11,41.201242048853175,2416.4808000000003,19
11,38.19525172408464,2440.2232,6
12,38.21757821357289,1588.7703,15
10,38.97749012460236,1939.701,4
12,40.106688969833975,1869.6645,4
13,42.68807510929521,1588.3212,1
11,45.55373991678564,2174.3323,18
11,38.42068705043724,1614.4583000000002,1
13,36.5842922452777,1567.2436,1
13,42.75567098356129,2359.7506,19
11,39.38232586845052,1851.228,4
13,43.49927034264817,1557.8939999999998,15
13,31.944608550194417,2229.2985,5
12,32.87319344557843,2201.9081,5
10,33.125444595786924,1767.75,3
13,33.982286163402186,1769.418,3
11,45.62104152233038,2439.8223,19
10,34.22612963831091,1600.6055,1
12,39.43643528271666,1883.6115,4
12,41.87527651039497,1515.9792,0
12,32.38173625460633,2195.6476,5
11,44.94667707226744,2471.3224,7
11,39.949655691589776,1574.2512,1
12,43.34002153560172,1615.6236,1
13,42.78618841557945,1645.6388,15
12,41.55883374445308,2396.527,6
10,36.70970617156537,1528.7388,0
12,35.47384107998653,1534.5174,0
12,34.104519225628955,1569.5719,1
10,37.39423033439496,1817.1765,16
12,38.15681326841643,1627.3166,1
12,33.57532440726731,1813.0575,3
11,42.060783016549365,1623.6597000000002,15
10,39.440933431019175,2403.4031,19
12,35.930162992595726,1604.1363,1
11,41.82693152418399,1581.0048,1
13,34.331142668948054,1763.982,3
10,39.84059572136664,2356.9918,6
12,38.55463979866151,1477.1688,0
11,40.16767606043515,1582.9212,1
12,32.64938692531167,1513.1077000000002,0
11,39.03658955645781,2479.4848,7
12,44.380336584842695,2395.9304,19
10,41.195885026513416,2396.1888,6
10,43.85663998254674,2406.0251,19
12,35.13402437856706,1779.2400000000002,3
11,42.14430003064925,1595.0388,1
12,41.04950491015346,1617.902,15
11,42.476134938699886,2423.5127,6
13,44.89198003090579,1553.0363999999995,15
10,34.12618653142873,1515.904,0
12,39.71199337069268,2402.8217,6
13,33.7501066946177,1804.4055,3
10,38.84816639891783,2413.2223,6
12,34.80145540549623,1813.578,3
12,38.43304441939043,1658.6843,2
13,39.53120721493983,1845.912,3
12,45.30701049857326,2616.3855,20
11,40.20608402607696,1504.9968,0
13,41.56587307746501,2361.4834,19
11,34.04523823116957,1536.2477,0
12,40.30297508290732,2404.6229,19
13,31.951049981090392,1708.4385000000002,2
11,35.79307594862871,1565.9267,1
12,40.528761480610925,2484.7725,7
10,36.96394504745454,1474.6896,0
12,38.82118786924808,1850.394,4
13,35.61188042424319,1534.9191000000003,0
13,34.388926584251934,1776.6989999999998,3
11,36.77296048914158,1453.7184,0
10,38.19517487676412,2203.9548,5
12,39.49581120279791,1590.4473,15
10,45.16941094061637,1950.2475,17
10,32.325335875770776,1489.2813,0
12,38.00551888827202,1870.9665,4
11,35.048510350396874,1841.637,3
10,41.94995680316718,1659.0847,2
11,45.53435038822061,1607.0436,15
11,34.29586186595541,1531.2700000000002,0
13,37.338355848655375,1875.8385,4
11,33.07927238708879,1507.3708,0
10,32.32919423210109,2200.7605,5
12,34.14868095533626,1849.062,3
11,43.10446433332754,1919.6505,4
13,33.65518166947695,2197.0631,5
12,45.541950427299774,2364.6728,19
13,40.33955544050812,1620.1887,1
10,37.58214184515093,2378.7183,6
13,39.140954187753934,1494.54,0
12,40.66254894770703,1631.2478,1
12,35.12223197694058,1513.6628,0
12,34.57729739584898,1851.543,4
10,35.64818943654464,1518.762,0
12,36.99934468558895,1450.608,0
13,44.50025499955227,1594.3775999999998,15
13,34.70139495162888,2244.7132,5
13,43.1875387067674,1571.082,15
11,43.66586390950403,2444.9485,19
12,34.54722485359189,2249.6361,5
11,44.83091093527991,1969.563,17
11,33.52939018522465,1546.0523,0
10,33.11059649583268,1758.5715,3
12,33.92201993086056,1512.381,0
12,40.864403768725936,1500.0216,0
12,43.32275009772777,2414.444,19
12,37.93782790061592,1588.054,1
10,39.04895800691343,1630.8747,15
12,41.02870511693492,1568.6699999999998,1
11,42.631190481344206,2185.5472,18
12,34.740307308360656,1554.9806999999998,1
11,33.68034934301906,2225.5878,5
11,40.14402792221516,1610.8638,1
10,36.96043512522156,1464.2904,0
11,45.43500154517034,2199.97,18
11,41.11814761016242,1728.9948000000002,2
12,35.647599162581656,1845.3165,3
12,41.710978750392734,2204.2914,18
11,35.89746282338984,2236.5660000000003,18
12,39.87961512985406,2225.096,5
11,43.38466741776142,1765.5885,3
10,42.92564090075079,2171.5545,18
11,38.124502848203946,1568.6268,15
11,33.939684968152335,2223.7163,5
12,33.95440418849765,1524.8805,0
11,35.508290664158444,1605.916,1
11,33.35552789263898,2202.1988,5
11,43.335545424854246,2385.0966,19
10,40.61529585263276,1618.5923,15
12,45.10529858808209,2041.887,17
11,37.01830115541587,1841.3175,3
11,44.756401482435095,2046.8685,17
12,39.00338188778999,1823.2905,16
12,43.85880937240727,2179.4136,5
10,44.05824834195214,1686.5537,2
13,36.657573299112485,2229.1883,18
10,33.87132189616316,1534.3809,0
12,39.243095336551775,2172.6867,5
13,36.61874897965813,1857.1515,4
13,43.95432327461877,2426.5356,19
11,32.83857256393353,1580.8364,1
12,35.216316599876905,1836.075,3
12,44.47753545015347,2218.6258000000003,18
12,40.00448030168981,1708.7135,2
12,44.89500392643645,2198.9398,18
13,36.90439505937292,1577.1418,1
12,39.782653333716674,1491.8688,0
11,45.50142099810442,2179.3184,18
12,38.01584350961629,1853.0115,4
11,33.32980556198965,1769.0745000000002,3
11,44.91400661569261,2413.9196,19
10,38.15065781203439,1601.6117000000002,1
11,41.05087991413936,1730.8447,2
12,44.32468604936227,2446.6756,6
11,38.37359753896441,1682.6446,2
12,40.8668514391797,2192.4764,5
13,31.94027389040457,1487.2429,0
10,41.198353095300455,1721.3508,2
12,36.07852387115297,1492.35,0
10,34.48768421667753,1543.5459,0
13,35.24879594888103,1770.948,3
11,42.55938531417453,1584.3648,15
11,43.953583625600295,1573.4508,15
13,39.64984102870557,1585.7205,15
12,36.7003503364692,2007.3685,17
12,36.693767265424334,1781.9445,16
10,44.48726712943324,2448.0417,19
13,37.22696378915163,1485.1728,0
11,38.21479702338337,1862.9805,4
11,32.05869516682583,1577.7892,1
13,41.916910723712405,1705.7274,2
12,37.748084720255385,2041.0081,17
11,39.95408084580817,2452.7936,7
13,43.98088189276078,1644.8783,15
11,35.51516399042752,1506.0072,0
11,38.92654928323433,1505.364,0
13,44.93843407720457,2215.797,18
13,45.5160827195556,2025.138,17
10,37.87411990830451,1842.366,3
13,34.27274087875287,1824.252,3
12,32.79654776300123,1750.14,3
12,42.1265768169579,2360.6702,19
12,32.851122850162625,1748.0175,2
11,32.127751920211274,1518.9096000000002,0
12,40.205691715797286,2483.3285,7
12,42.840504414427656,2408.7402,19
12,38.614423785984414,1677.078,2
11,34.73270046294137,2241.8309,5
11,37.51276702319601,1612.6812,1
11,32.37185069624144,1792.7655,3
10,33.16022079169419,1798.458,3
11,32.996612229084896,1522.3026,0
11,36.24047403875255,1811.529,3
11,44.55154062478736,2428.0347,19
12,38.58503034082031,1828.902,3
11,45.72725772896061,2019.372,17
13,36.405501651417744,1781.8920000000005,3
12,41.86953051170916,2383.8426,19
10,36.11673968314076,1513.0824,0
11,31.94088860039728,2197.7661,5
13,42.41193105727842,2204.203,18
12,45.05954804738138,2429.53,19
13,39.330338312367935,1885.761,4
12,41.72609971900548,2150.0019,5
12,32.11826521591152,1524.3657,0
11,43.91352868688029,1581.4896,15
10,44.181289233370805,2166.7928,18
10,44.5184794254365,1637.2932,15
10,36.08523098637489,1614.4245,1
10,40.07879463418726,2354.7384,19
12,38.10824686261906,1575.1099000000002,1
13,37.32488882281357,2400.0344,6
11,43.03445281252442,2006.628,17
13,36.57322305187988,1594.8036,1
10,42.97761257928638,2559.3646,20
11,34.37284068924719,1492.3547999999998,0
13,39.07063502750877,1543.3932,0
11,42.61229990588775,2155.3892,18
12,39.63670272952911,2416.6689,6
12,35.91820950135374,1887.867,4
12,42.041847561370375,1620.9869,15
13,44.777385117424366,1570.8576,15
10,35.90977398610343,1612.4927,1
12,39.642401384798895,1642.6904,1
11,41.14147383140205,1699.6056999999998,2
12,41.18051601511281,1874.868,4
11,43.61240234095023,1567.8912,15
12,37.680577906442,1798.5015,16
10,44.75253124385033,1977.723,17
12,45.21416545604617,2160.088,18
11,34.26410702651253,1466.8632,0
12,32.03356025361445,1724.31,2
11,43.28820519999687,1763.0834000000002,3
11,32.81062979818791,1736.136,2
11,34.379321589122505,1505.6470000000002,0
13,39.77843218983979,2200.2692,5
11,39.23858760845639,2478.4797,7
10,36.21374508156465,1458.702,0
11,35.082781917727154,1795.869,3
11,40.91252356882069,2431.3312,19
10,34.967173319687525,1489.4868,0
10,33.65464044721478,1463.862,0
13,44.335963291964354,2417.9799000000003,19
10,44.87427248714645,2207.4568,18
13,43.71893769030886,1590.9863999999998,15
12,39.9475415499081,2391.8625,19
12,42.589909902225045,2399.8786,19
12,34.24656888874402,2196.2366,5
12,41.651600530839055,1632.5712,1
11,38.46688355144504,1604.7421,1
11,41.74976122832973,2197.1157,18
11,37.4403709311916,1564.2601000000002,15
12,43.437945122184665,2161.3137,18
11,40.34725549557185,2153.3492,18
12,39.8447694965678,1489.2672,0
12,34.96136976128166,1577.264,1
10,42.72716328063163,1633.4064,1
10,37.74153866830803,1811.0445,16
11,39.445874765774704,1607.5462000000002,1
11,44.38457200323165,1554.5015999999998,1
11,44.5447160771847,1553.2908,15
12,45.73811436255498,1784.9299,16
13,39.72666978818423,2209.3251,5
12,36.39970589914602,1417.866,14
12,42.652130401804456,2372.7257,19
13,43.6532182429004,2447.9695,19
10,39.00176233888001,1585.6360000000002,15
11,44.88370834139905,2042.2785,17
11,38.91209734644681,1681.5786,2
12,42.25637248052383,2359.6328,19
12,40.33973873110376,2239.2332,5
11,35.83248469544333,1564.0027,1
13,44.25678642626148,2431.5535,19
10,41.86367596174734,1520.1084,0
12,36.890409694482734,1572.7322,1
11,41.47183714863733,1645.3346,1
12,37.345880499763695,1456.3511999999998,0
12,37.50229837539263,1516.5684,0
13,44.057927667204765,2224.8903,18
10,37.06242761922395,1810.4445,16
13,39.633327374699554,2457.0344,7
10,35.70013025668551,1886.8335,4
11,37.320804233448165,1616.7671,1
10,44.415360439714256,2023.5435,17
12,36.57317080623426,1798.71,3
11,40.95741445654723,1706.6555999999998,2
12,41.58041380907232,2487.8543,7
10,39.080947903978014,1584.5765,15
12,38.08023243110002,1470.1212,0
10,35.001162950073095,1456.4988,0
13,38.80369391380779,2180.5016,5
12,33.03556794814341,1526.9267,0
12,39.68071633828672,1855.2855,4
11,41.11494664232356,2248.7005,5
11,42.66499591912036,2189.6153,18
12,34.48108124636759,1751.9744999999998,3
12,42.934399434322685,2183.5412,18
11,44.18353303009204,2170.6671,18
10,34.66729012350586,1807.6125,3
11,32.82911914801297,1522.1544,0
13,40.97034561672111,2374.6656,6
12,41.63693947058852,1882.137,4
12,38.02944123856692,1875.6315,4
11,37.575162049536345,1841.967,3
12,42.09823021576099,2383.5557,19
12,35.24389712615896,1774.266,3
12,36.28854138314216,1455.9648,0
10,42.333922555242594,2234.9135,18
11,38.83431472968703,2168.6679,5
12,33.72162515918765,1541.3879,0
13,43.77988631134417,1553.6328,15
11,36.7608060966132,2405.6755,6
12,40.49281897900512,1629.8684999999998,1
12,41.01641454116719,2455.2274999999995,7
11,43.38587651699227,1975.1295,17
12,33.601625741241435,2240.6111,5
12,36.54088118707497,1572.5944000000002,1
13,44.99154766051956,2222.0241,18
10,41.53444515800943,2414.4421,6
11,39.03882758112928,1652.2649,2
10,40.54038908873568,2375.2926,19
11,43.34287765870978,2419.7773,19
11,39.79829479726935,1588.7118,15
12,44.152543288967806,2393.658,19
13,37.29611406156062,1567.735,1
13,40.5578624739997,1496.8584,0
11,42.46726585050322,1527.9504,0
10,36.071873736372005,1902.111,4
12,43.30816700276671,2167.6156,5
10,34.51115586886844,1532.2658,0
11,42.94944900576548,2421.8198,6
12,33.71484766123596,1732.503,2
11,37.29878064703007,1531.848,0
16,52.35117314903578,1624.4712000000002,15
16,48.99601959817602,1986.312,17
15,53.01355391933766,2854.0052,22
14,49.511434968566526,2763.9566,21
16,52.485635572750994,2208.633,18
15,48.59629960646257,2429.7607,19
16,48.71686969303302,1583.43,15
15,54.24469049160924,2559.3874,20
16,48.33682603421665,2414.6154,19
17,52.77759739443188,2035.6695,17
14,51.88000146901862,2584.4921,20
16,52.0339242821197,2026.8165,17
16,51.91045261501541,2030.8785000000005,17
16,52.09177082413439,2567.5498,20
16,49.94651049691804,2176.3035,18
17,48.09284436951921,1574.2427999999998,1
16,47.98104034694637,2395.6213,19
15,48.92900625422152,1595.5800000000002,15
15,51.93090591008112,2222.658,18
14,53.9076716247561,2585.4722,20
15,51.80836870327995,1628.85,15
15,50.75421546842624,2770.6997,21
15,50.22876544819885,2187.393,18
14,50.1923555691991,1611.2628,15
16,52.81814958012576,2831.6346,21
16,48.584522419021695,1845.0978,16
15,51.13621030170401,1750.2708,16
16,48.63275075235329,1979.301,17
16,48.06947166510631,1967.5455,17
16,51.47702323678169,1613.4167999999995,15
16,51.03206485615913,2016.405,17
17,51.3557275023742,2012.7945,17
17,51.8402084890316,1751.204,16
17,52.53666338578783,2033.3685,17
16,52.83617656601185,1777.7988,16
16,48.10090392155176,2427.3382,6
15,51.25935637044124,2779.1015,21
15,54.295915150493165,1824.5088,16
16,53.24770661403512,2591.2941,20
16,53.74256305747469,1639.8012,15
17,54.28171314639722,2596.0023,20
15,52.60588417140083,1634.5104,15
15,48.47286314947049,1588.8719999999998,15
15,53.70661506869127,2846.8308,21
14,50.3705112389335,2189.6145,18
15,54.127279528094654,1817.562,16
